ID,Name,Pos,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Signability,Demand,Prone,Acc,Ovr,Pot
94713,"Jalen Gray",SP,18,193,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,20,25,25,30,40,20,30,25,30,30,20,60,45,50,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,30,25,30,65,25,20,20,20,40,20,20,20,20,40,20,20,20,20,40,20,25,45,45,40,30,89-91,47,50,30,30,20,20,0,0,20,0,0,0,0,0,0,35,30,30,0,0,30,0,0,0,0,0,0,N,N,L,N,N,EH,0,Normal,H,20,30
95933,"Ron Gray",3B,18,187,L,R,25,25,20,25,30,25,25,25,20,25,30,25,25,25,20,25,30,25,50,50,45,55,50,50,40,45,65,35,40,40,50,20,20,20,0,0,0,20,30,0,0,0,0,0,0,0,30,45,0,0,0,0,30,40,40,40,55,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,80-83,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,EH,0,Durable,H,25,40
94760,"Jeremy Green",SP,18,193,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,20,30,30,25,30,20,40,40,30,25,25,25,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,20,20,20,55,30,20,20,20,40,20,20,20,20,45,20,20,20,20,40,20,35,35,35,40,40,89-91,39,55,40,30,25,0,0,0,20,0,0,0,0,0,0,45,40,0,0,0,30,0,0,0,0,0,0,N,N,H,N,L,EH,0,Normal,H,20,30
94753,"Caleb Greer",SP,17,193,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,30,30,25,30,30,25,50,40,50,50,55,25,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,25,60,20,35,25,20,45,25,35,30,20,50,25,30,25,20,45,25,65,45,45,50,40,90-92,49,60,30,35,30,25,0,35,25,0,0,0,0,0,0,60,65,35,0,70,45,0,0,0,0,0,0,L,N,N,N,N,EH,0,Durable,H,25,50
94641,"Charlie Gregory",RP,18,189,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,25,25,30,30,25,30,40,25,50,40,50,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,20,45,30,30,20,20,40,20,30,20,20,40,20,30,20,20,40,20,40,40,35,45,30,90-92,42,30,55,35,0,0,0,0,0,25,0,0,0,0,0,45,0,0,0,0,0,35,0,0,0,0,0,N,N,L,N,N,EH,0,Normal,H,20,30
95972,"Nate Greiner",CF,18,193,L,R,25,35,30,35,20,30,25,35,30,35,20,30,25,35,30,35,20,30,45,80,80,80,25,70,30,30,45,25,50,60,50,20,20,20,0,0,0,0,0,0,30,25,25,0,0,0,0,0,0,55,35,50,70,55,55,55,50,40,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,25,25,25,25,87-89,53,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N,EH,2200000,Normal,H,25,70
94655,"Nick Griffin",RP,18,187,S,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,30,30,25,30,30,30,50,20,60,50,55,25,25,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,25,20,40,45,20,35,25,20,45,25,35,25,20,45,25,35,25,20,45,25,45,45,45,45,50,94-96,54,30,60,40,0,0,30,0,0,0,0,0,0,0,0,70,0,0,45,0,0,0,0,0,0,0,0,N,N,N,H,N,EH,0,Normal,H,25,35
94648,"Rich Gross",SP,17,187,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,25,25,30,35,35,30,30,40,30,45,40,40,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,20,75,25,20,30,25,40,25,20,30,25,40,25,20,25,20,40,25,40,45,45,40,45,92-94,56,55,65,35,0,0,0,25,20,0,0,0,0,0,0,50,0,0,0,40,40,0,0,0,0,0,0,L,H,L,N,H,E,0,Normal,H,20,40
94624,"Matt Grover",SP,18,192,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,30,35,30,30,35,30,55,25,45,45,50,30,25,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,20,25,70,25,30,30,25,45,20,35,30,25,50,20,30,30,25,45,20,65,50,50,50,20,96-98,53,55,40,45,25,0,0,40,0,0,0,0,0,0,0,80,65,0,0,75,0,0,0,0,0,0,0,L,N,N,N,N,EH,0,Normal,H,20,40
89426,"Dave Guillet",2B,22,183,S,R,35,25,20,35,35,30,35,25,20,35,35,35,30,25,20,30,30,30,50,40,30,45,45,50,55,45,50,40,40,50,30,20,20,20,0,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,45,35,20,40,55,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,25,80-83,36,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,L,E,0,Durable,H,25,35
91354,"Omar Gurrola",SP,20,192,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,30,20,30,30,25,45,25,35,35,35,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,20,65,20,25,30,30,40,20,25,30,30,40,20,25,30,30,40,20,35,45,45,40,45,92-94,53,55,60,35,0,30,0,0,20,0,0,0,0,0,0,40,0,40,0,0,35,0,0,0,0,0,0,L,N,N,N,N,H,0,Normal,VH,25,40
97332,"Cory Gutierrez",1B,22,187,L,L,45,35,40,45,45,45,45,35,40,40,45,45,40,35,35,45,40,40,55,45,50,50,55,55,35,40,35,35,45,40,35,25,25,25,0,0,45,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,20,25,20,25,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,89-91,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,N,0,Durable,H,35,50
87892,"Raul Gutierrez",RP,22,188,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,40,30,25,30,35,40,25,30,40,25,30,25,35,25,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,25,20,35,75,20,20,30,25,40,30,20,30,25,40,30,20,30,25,40,30,35,35,35,40,45,90-92,56,30,45,30,0,0,0,0,20,0,20,0,0,0,0,40,0,0,0,0,30,0,35,0,0,0,0,N,N,N,H,N,VE,0,Normal,VH,25,30
95991,"Chris Guy",RF,17,188,S,L,25,20,25,20,30,30,25,20,25,20,30,30,25,20,25,20,25,30,55,45,45,40,50,55,35,25,35,20,45,50,45,20,20,20,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,45,0,40,50,45,45,30,35,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,30,30,25,25,80-83,45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,EH,0,Normal,H,25,40
94651,"Brian Guyton",SS,18,192,R,R,20,20,30,25,20,25,20,20,30,25,20,20,20,20,30,25,20,25,40,40,55,50,35,45,45,65,65,50,35,35,40,20,20,20,0,0,0,0,25,40,0,0,0,0,0,0,0,55,40,0,0,0,35,30,35,40,40,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,30,30,25,25,88-90,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,H,EH,0,Normal,H,25,40
95770,"Tom Hair",SP,18,191,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,30,30,20,30,30,30,65,35,40,50,55,25,25,25,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,20,20,20,60,20,30,35,35,45,25,30,35,35,45,25,30,35,35,45,25,50,55,55,50,45,93-95,55,55,40,40,25,0,35,0,0,0,0,0,0,0,0,65,55,0,70,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,1200000,Normal,H,25,55
94489,"Rob Hake",SP,17,185,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,25,35,30,35,40,25,35,35,40,25,25,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,25,45,25,20,30,20,45,25,20,30,25,45,25,20,25,20,40,25,45,45,50,45,45,89-91,50,40,20,25,25,0,0,25,20,0,0,0,0,0,0,45,45,0,0,45,45,0,0,0,0,0,0,L,L,L,N,N,EH,0,Normal,H,20,35
94508,"Dusty Halpern",CF,17,184,R,L,25,30,20,25,30,25,25,30,20,25,30,25,25,30,25,25,30,25,70,70,35,45,70,65,35,35,50,20,55,50,65,25,25,25,0,0,0,0,0,0,20,30,20,0,0,0,0,0,0,65,45,60,60,60,60,55,55,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,89-91,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,H,L,N,N,N,850000,Normal,H,25,55
89652,"Pat Ham",SP,21,192,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,40,25,20,35,40,35,30,30,65,25,25,30,30,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,30,20,30,75,20,35,30,20,45,30,35,30,20,45,30,35,25,20,45,30,50,45,45,45,45,92-94,48,55,60,40,35,0,30,35,20,0,0,0,0,0,0,50,50,0,50,55,50,0,0,0,0,0,0,H,L,N,L,L,N,260000,Normal,VH,25,45
94724,"Dustin Hamilton",SP,18,181,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,45,25,20,30,25,40,25,45,45,50,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,25,20,50,25,20,20,20,40,20,20,25,20,45,20,20,20,20,40,20,45,40,40,45,35,91-93,54,45,35,35,20,25,0,0,0,0,0,0,0,0,0,50,40,45,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,Normal,H,20,30
94725,"Mike Hanner",SS,18,185,R,R,25,20,20,25,25,25,25,20,20,25,25,25,25,20,20,25,25,25,50,45,25,45,50,45,50,45,60,60,55,30,60,20,20,20,0,0,0,20,20,40,0,0,0,0,0,0,45,45,40,0,0,0,45,45,45,45,55,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,86-88,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,L,EH,0,Normal,H,25,35
97301,"Marcel Hardy",CL,21,184,R,R,25,20,20,25,20,35,25,20,20,25,20,35,30,20,20,25,20,35,35,30,20,35,30,45,35,30,50,35,40,45,50,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,35,25,20,20,35,25,60,40,35,50,35,60,40,35,55,35,65,40,35,50,35,80,50,45,50,50,97-99,52,45,50,75,0,0,75,0,0,0,0,0,0,0,0,80,0,0,80,0,0,0,0,0,0,0,0,H,N,L,N,N,E,0,Normal,H,40,80
95951,"Drew Hargreaves",3B,22,186,R,R,35,35,40,40,40,35,35,35,40,40,40,35,35,35,40,40,40,35,40,40,45,45,40,40,45,35,65,35,35,40,55,20,20,20,0,0,0,25,35,0,0,0,0,0,0,0,30,40,0,0,0,0,30,35,30,35,50,25,20,25,25,20,20,20,25,25,20,20,20,25,25,20,20,20,30,35,20,25,88-90,54,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,H,VE,0,Normal,H,30,35
96039,"Zachary Harker",CF,21,189,R,R,45,50,30,35,45,45,45,45,30,35,45,45,45,50,30,35,45,45,70,80,45,45,70,65,30,30,55,30,60,50,60,30,25,25,0,0,30,0,0,0,40,35,45,0,0,40,0,0,0,70,50,60,60,40,35,30,50,20,20,25,30,20,20,20,25,25,20,20,20,25,30,20,20,20,30,35,20,25,85-87,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,N,800000,Normal,H,30,60
95963,"John Harlow",RF,21,191,L,L,30,35,40,40,20,40,30,35,45,40,20,40,30,30,40,35,20,40,40,45,75,50,20,55,35,50,35,20,45,55,60,20,20,20,0,0,0,0,0,0,25,0,40,0,0,0,0,0,0,50,0,45,40,40,45,40,40,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,88-90,42,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,H,VE,0,Durable,H,30,40
87734,"Brett Harris",SP,22,189,R,R,25,20,20,20,25,20,20,20,20,20,25,20,25,20,20,20,25,20,40,35,30,40,40,40,25,25,35,20,35,35,30,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,20,20,20,60,25,25,25,20,45,25,25,25,20,45,25,25,25,20,45,25,25,45,45,45,35,96-98,45,65,40,45,0,30,25,0,20,0,0,0,0,0,0,45,0,35,25,0,20,0,0,0,0,0,0,H,N,L,N,H,VE,0,Normal,H,20,30
95891,"Josh Harris",SP,21,183,L,R,20,20,20,25,20,25,20,20,20,25,20,25,20,20,20,25,20,25,25,20,25,30,20,30,30,25,45,20,55,50,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,20,50,20,25,30,30,40,25,25,30,30,40,25,25,30,30,40,25,35,40,40,40,35,89-91,46,40,35,30,0,30,0,20,0,0,0,0,0,0,0,35,0,35,0,35,0,0,0,0,0,0,0,N,N,N,N,N,VE,0,Normal,H,25,30
97354,"Jason Harrison",RF,21,184,L,L,35,35,45,50,25,45,35,35,45,50,25,45,35,35,40,50,25,40,45,45,65,80,30,55,30,30,30,20,40,50,45,25,30,20,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,40,0,35,40,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,84-86,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,H,N,0,Durable,H,35,50
95846,"Seth Harrison",C,18,185,S,R,30,25,20,25,30,30,30,25,20,25,30,30,30,25,20,30,30,30,50,45,40,50,50,45,30,30,60,20,25,30,55,50,55,40,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,30,40,40,50,50,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,30,30,25,25,89-91,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,EH,0,Normal,H,20,40
91124,"Erik Hart",SP,21,184,R,R,20,20,20,20,20,20,20,20,20,20,20,20,25,20,20,20,25,25,40,35,20,35,45,40,35,20,55,20,30,35,35,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,25,55,25,25,35,35,45,20,25,35,35,45,20,25,35,35,45,20,35,50,50,45,35,89-91,62,40,40,30,0,0,0,0,20,25,0,0,0,0,0,40,0,0,0,0,40,40,0,0,0,0,0,N,N,N,N,N,N,0,Normal,H,25,35
97280,"Dave Harvey",C,17,179,R,R,25,25,30,20,25,25,25,25,30,20,25,25,25,25,30,20,25,25,45,40,50,35,45,45,25,35,35,25,30,35,30,55,45,35,0,30,20,0,0,0,0,0,0,0,40,35,0,0,0,0,0,0,20,35,40,45,40,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,80-83,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,N,EH,0,Normal,A,20,40
97269,"Luke Hastings",SP,21,189,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,25,20,30,20,30,25,40,55,25,50,60,50,25,30,25,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,25,20,20,80,25,30,40,35,45,30,30,40,35,45,30,30,35,35,45,30,40,45,45,45,40,88-90,55,55,45,30,30,30,0,0,30,0,0,0,0,0,0,40,45,40,0,0,45,0,0,0,0,0,0,N,N,N,N,L,N,0,Normal,A,30,35
87952,"Steven Hauck",SP,22,192,R,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,25,20,25,40,35,20,30,40,45,35,25,60,20,30,30,35,25,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,25,20,25,50,25,30,25,20,45,20,30,25,20,45,20,30,25,20,40,20,45,35,35,45,20,93-95,40,45,25,40,25,0,0,0,20,0,0,0,0,0,0,55,40,0,0,0,50,0,0,0,0,0,0,L,N,N,N,N,E,0,Normal,H,20,25
95803,"Kevin Haven",CF,17,183,R,R,25,25,20,25,25,25,25,25,20,25,25,25,25,25,20,25,25,25,45,50,40,45,50,45,30,30,25,25,50,50,50,20,25,20,0,0,20,0,0,0,20,25,20,0,0,35,0,0,0,55,35,50,60,45,45,40,55,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,87-89,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,H,N,H,0,Durable,H,25,35
94503,"Kyle Hay",RF,18,177,S,R,25,25,20,25,25,25,25,25,20,25,25,25,25,25,20,25,25,25,45,45,35,45,50,45,40,40,50,35,45,45,50,20,20,20,0,0,0,0,0,0,20,0,30,0,0,0,0,0,0,45,0,40,45,40,55,35,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,80-83,56,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,0,Normal,VH,25,35
94694,"John Hayden",SP,17,191,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,25,45,25,30,35,25,40,20,45,30,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,30,30,25,75,20,30,25,20,40,25,30,30,25,40,25,30,25,20,40,25,45,45,50,40,40,94-96,52,55,40,40,0,0,0,35,20,30,0,0,0,0,0,60,0,0,0,55,45,50,0,0,0,0,0,N,N,N,N,N,EH,0,Fragile,H,25,45
96043,"John Haydon",C,21,182,R,R,40,35,40,45,40,40,40,35,40,45,40,40,40,35,40,40,40,40,50,40,50,50,50,50,30,30,75,25,45,50,65,55,40,50,0,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,25,50,50,55,55,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,25,85-87,36,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,L,N,L,L,H,0,Durable,H,35,45
94749,"Dylan Hayes",SP,17,185,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,35,20,25,30,30,30,40,20,40,35,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,30,20,20,70,25,20,20,20,40,20,20,25,20,45,20,20,20,20,35,20,40,40,40,45,30,89-91,45,55,25,30,0,0,0,25,0,0,0,0,0,0,0,45,0,0,0,45,0,0,0,0,0,0,0,N,N,N,N,H,EH,0,Normal,H,20,30
94615,"Mike Haygood",C,17,186,R,R,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,50,50,45,45,55,50,30,35,55,20,35,40,60,50,60,45,0,30,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,35,30,20,20,40,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,30,35,25,25,80-83,59,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,550000,Normal,H,20,45
94387,"Josh Hays",SP,23,179,R,R,25,20,20,25,20,35,25,20,20,25,20,30,25,20,20,25,20,35,30,25,25,30,20,40,30,40,60,25,50,50,60,25,25,25,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,30,25,20,20,80,20,35,35,30,45,30,40,35,30,45,30,35,35,30,45,30,40,40,35,45,30,92-94,42,45,55,45,30,35,0,0,0,0,0,0,0,0,0,45,35,50,0,0,0,0,0,0,0,0,0,N,N,N,N,N,VE,0,Normal,H,30,30
94804,"Bobby Hedges",RP,17,192,L,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,30,20,40,25,20,40,25,40,40,40,25,30,25,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,25,20,20,20,50,25,20,25,20,40,20,20,25,20,45,20,20,25,20,40,20,45,45,50,40,40,89-91,44,45,60,30,0,0,0,0,20,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,N,N,H,N,N,N,0,Normal,H,20,35
97408,"Josh Heflin",SP,18,181,R,L,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,20,30,35,20,30,25,25,40,25,50,40,45,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,30,35,25,70,20,20,35,30,45,30,20,35,30,45,30,20,40,35,50,30,35,50,50,50,70,86-88,57,60,80,25,0,0,0,20,20,0,0,0,0,25,0,35,0,0,0,35,40,0,0,0,0,40,0,N,H,N,N,N,EH,650000,Normal,A,25,45
95871,"Rocky Henderson",SP,21,180,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,30,20,30,35,40,50,45,30,35,35,30,20,25,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,30,25,20,30,50,20,40,40,40,45,40,40,45,40,50,40,40,40,40,45,40,45,50,50,45,50,91-93,52,55,50,40,40,0,0,0,30,0,0,0,0,35,0,50,50,0,0,0,45,0,0,0,0,35,0,N,N,N,N,H,H,0,Normal,H,35,45
94732,"Toby Henderson",3B,18,186,R,R,25,25,25,25,25,25,25,25,25,25,25,25,25,30,30,25,30,30,55,55,55,50,60,50,40,55,55,35,50,40,55,25,25,25,0,0,0,0,30,20,0,0,0,0,0,0,0,40,20,0,0,0,30,25,25,20,50,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,85-87,53,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,H,EH,1100000,Normal,H,25,55
94738,"Cody Hendrickson",CL,18,186,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,35,30,35,25,25,40,25,45,35,50,25,25,30,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,25,20,20,55,25,25,30,25,45,20,25,30,25,45,20,25,30,25,45,20,45,50,55,45,45,90-92,50,25,55,30,0,0,0,0,25,0,0,0,0,0,0,65,0,0,0,0,50,0,0,0,0,0,0,N,N,N,N,N,EH,0,Normal,H,20,40
97295,"Steve Henry",1B,18,190,R,R,35,35,30,35,30,35,35,35,30,35,30,35,35,35,30,35,30,35,50,50,50,55,45,55,30,35,30,30,55,45,45,25,25,20,0,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,25,30,20,40,40,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,25,25,25,25,80-83,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,L,H,L,L,EH,550000,Normal,A,30,50
97394,"Fernando Hernandez",C,21,197,L,R,35,35,40,40,40,35,35,35,40,40,40,35,35,35,40,40,35,35,45,40,55,50,45,45,35,25,60,30,50,45,60,65,40,70,0,50,35,0,0,0,0,0,0,0,60,45,0,0,0,0,0,0,20,25,25,35,35,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,85-87,45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,VE,0,Normal,H,30,45
95988,"Frank Hernandez",SP,21,189,L,L,25,20,20,20,20,30,25,20,20,20,20,30,25,20,20,20,20,30,35,30,25,25,25,40,25,35,45,20,45,40,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,25,55,25,40,40,40,45,35,40,40,35,45,35,45,45,45,50,40,55,50,55,45,50,92-94,54,40,65,40,0,0,0,45,25,50,0,0,0,0,0,40,0,0,0,55,65,65,0,0,0,0,0,N,N,N,N,N,N,0,Normal,H,35,50
97266,"Gilberto Hernandez",SP,21,181,L,L,20,20,25,30,20,25,20,20,25,30,20,25,20,20,20,25,20,25,25,30,30,35,20,30,35,25,60,20,45,50,50,25,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,35,55,25,50,40,35,50,20,50,40,35,50,20,55,45,40,55,20,80,50,45,50,20,94-96,48,75,60,55,60,0,60,0,0,0,0,0,0,0,0,75,80,0,80,0,0,0,0,0,0,0,0,N,N,H,L,L,N,270000,Normal,A,30,60
97338,"Marco Hernandez",SP,21,184,L,R,25,20,20,20,20,35,25,20,20,20,20,35,25,20,20,20,20,30,35,30,25,30,25,40,40,40,60,40,35,45,50,25,25,30,70,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,25,25,25,20,60,20,40,50,50,55,40,45,50,50,55,40,40,50,45,55,40,55,70,75,55,60,95-97,58,55,30,0,45,0,40,45,25,40,0,0,0,45,0,0,70,0,45,65,65,65,0,0,0,65,0,H,H,N,N,N,E,6000000,Normal,H,40,80
97325,"Rafael Hernandez",RF,19,187,L,L,35,35,30,25,35,40,35,35,30,25,35,40,35,35,30,25,35,35,50,45,50,40,50,55,25,20,35,20,50,60,35,25,25,25,0,0,0,0,0,0,25,0,30,0,0,0,0,0,0,50,0,40,45,40,50,30,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,83-85,49,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,Durable,VH,25,45
