ID,Name,Pos,League,Team,Org,LgLvl,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Prone,Acc,Ovr,Pot
43309,"Chris Baker",SP,112,369,197,2,31,195,R,R,45,35,20,20,50,45,45,35,20,20,45,45,45,35,20,20,50,45,45,35,20,20,50,45,20,30,50,35,20,25,40,20,20,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,25,20,30,40,20,50,45,45,50,50,50,50,45,50,50,50,45,45,50,50,50,45,45,50,50,94-96,53,55,45,60,0,0,50,60,55,0,55,50,0,0,0,60,0,0,50,60,55,0,55,50,0,0,0,H,N,N,N,N,Wrecked,A,5,5
43310,"Alfredo García",1B,0,0,0,0,27,190,S,L,50,35,45,50,50,50,50,35,45,50,50,50,50,35,50,50,50,50,50,35,50,50,50,50,35,30,40,20,45,45,50,20,20,20,0,0,40,0,0,0,30,0,35,0,0,45,0,0,0,45,0,40,40,30,40,55,55,30,20,20,20,35,20,20,20,20,30,20,20,25,20,35,20,20,25,20,35,20,84-86,59,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,L,Durable,VH,4,4
43316,"Tony Anderson",3B,106,190,190,1,31,189,R,R,45,45,45,45,45,45,45,45,40,45,45,45,45,50,45,50,50,45,45,45,45,45,45,45,55,60,80,60,45,45,70,20,20,20,0,0,0,40,65,55,0,20,0,0,0,0,60,65,55,0,25,0,45,45,50,50,75,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,80-83,46,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,Durable,H,5,5
43318,"Juan Rodríguez",SP,0,0,0,0,30,190,R,R,30,25,20,20,30,30,30,25,20,20,30,30,30,30,20,20,30,35,30,25,20,20,30,30,25,25,45,20,25,35,40,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,20,20,20,70,20,60,40,40,55,45,65,45,40,55,45,55,40,40,50,45,60,40,40,55,45,90-92,62,55,60,50,0,0,0,55,55,0,0,0,0,0,0,50,0,0,0,55,55,0,0,0,0,0,0,N,L,H,L,L,Normal,VH,4,4
43327,"José Jiménez",SP,110,286,187,5,25,188,S,R,30,35,25,25,35,30,30,30,25,25,35,30,30,35,25,30,35,30,35,35,25,25,35,35,30,35,50,25,25,30,30,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,25,20,20,60,25,45,40,45,40,35,45,40,45,40,35,45,40,45,40,35,50,45,45,40,35,96-98,60,40,30,55,40,0,40,0,30,45,0,0,0,0,0,60,40,0,45,0,45,50,0,0,0,0,0,N,N,H,N,L,Normal,H,3,3
43328,"Lou Neal",RP,0,0,0,0,23,198,R,R,20,20,20,30,20,30,20,20,20,30,20,30,20,20,20,30,20,30,30,30,20,40,25,35,35,35,55,25,45,45,50,20,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,25,25,20,20,75,25,50,35,30,50,20,50,35,30,50,20,50,35,30,50,20,55,45,40,50,20,96-98,45,35,65,75,0,0,0,0,0,0,0,45,0,0,0,80,0,0,0,0,0,0,0,60,0,0,0,H,H,L,N,N,Normal,A,3,3
43333,"Tetsuhiko Sanu",LF,0,0,0,0,26,190,S,R,40,40,20,30,35,45,40,40,20,30,35,45,40,35,20,25,35,45,45,40,25,40,45,45,20,25,35,20,40,35,50,20,20,20,0,0,0,0,0,0,30,0,20,0,0,0,0,0,0,45,0,40,50,50,45,55,55,45,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,83-85,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,L,N,Normal,VH,3,3
43340,"Ignacio García",SS,0,0,0,0,26,186,R,R,50,40,45,45,50,45,50,40,45,45,50,45,50,40,45,50,50,45,55,45,45,50,75,45,70,50,65,55,50,40,60,20,20,20,0,0,30,50,30,55,0,0,0,0,0,70,65,60,55,0,0,0,25,45,40,30,50,45,20,20,20,35,20,20,20,20,40,20,20,20,20,35,20,20,25,20,35,20,84-86,49,20,20,25,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,H,H,N,H,N,Normal,VH,4,4
43355,"Jeff Tinker",SP,0,0,0,0,20,186,L,L,20,20,20,40,25,20,20,20,20,40,25,20,20,20,20,35,20,20,30,30,30,45,30,30,30,25,40,20,55,45,35,25,30,30,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,30,20,20,65,20,40,30,25,45,45,40,30,25,50,40,45,35,30,50,45,60,40,40,45,65,90-92,44,60,55,45,0,0,0,45,0,0,0,30,0,0,0,65,0,0,0,65,0,0,0,50,0,0,0,L,N,N,N,L,Normal,L,3,4
43357,"Rafael Morales",SP,106,185,185,1,26,196,R,R,35,30,25,20,35,35,35,30,25,20,35,35,35,30,25,20,35,35,35,30,25,20,35,35,35,25,45,25,40,25,25,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,30,20,20,55,30,50,55,55,50,50,50,50,55,50,50,50,55,55,50,50,50,55,55,50,50,96-98,55,65,70,65,50,0,0,0,55,55,0,0,0,0,0,65,50,0,0,0,55,60,0,0,0,0,0,N,N,N,L,N,Durable,H,5,5
43359,"Octávio Morales",SP,0,0,0,0,25,204,L,R,30,30,30,25,30,30,30,30,30,25,30,30,30,30,30,20,30,30,30,30,30,25,30,30,30,35,40,40,35,40,35,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,25,20,20,50,25,40,45,40,45,40,45,45,45,50,40,40,40,40,45,40,40,45,45,45,40,96-98,58,40,65,50,40,0,0,45,35,0,0,0,0,0,0,50,40,0,0,45,35,0,0,0,0,0,0,N,N,H,N,N,Normal,VH,3,3
43360,"Manuel León",3B,106,182,182,1,28,184,R,R,50,45,55,60,60,45,50,45,55,60,60,45,50,45,55,65,60,45,50,45,55,60,60,45,50,50,75,50,25,50,70,20,20,20,0,0,65,25,55,30,0,0,0,0,0,65,45,55,45,0,0,0,25,30,20,20,20,20,20,20,20,30,20,20,20,20,35,20,20,20,20,30,20,20,20,20,30,20,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,Normal,VH,6,6
43365,"Arthur Hodge",RP,106,190,190,1,31,189,R,R,35,30,20,20,35,40,35,30,20,20,35,40,40,30,25,20,40,40,35,30,20,20,35,40,25,35,65,20,25,25,35,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,20,20,20,55,20,50,45,45,50,50,50,50,50,50,50,50,45,45,45,50,50,45,45,50,50,94-96,54,55,35,60,0,0,0,55,0,0,0,0,0,0,0,60,0,0,0,55,0,0,0,0,0,0,0,N,H,L,N,N,Wrecked,VH,5,5
43376,"Ángel De La Cruz",1B,0,0,0,0,22,192,R,R,35,30,20,30,35,35,35,30,20,30,35,35,35,30,20,30,35,35,55,45,20,45,70,50,50,30,25,40,50,50,35,20,20,20,0,0,60,0,0,0,25,30,30,0,0,60,0,0,0,50,30,40,55,40,30,40,55,50,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,20,83-85,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,Normal,VH,2,4
43378,"John Jackson",3B,0,0,0,0,18,185,R,R,25,25,25,30,25,25,25,25,20,30,25,25,25,25,25,30,30,25,45,45,45,45,45,40,45,35,40,35,30,40,40,20,20,20,0,0,0,0,20,0,0,0,0,0,0,0,0,25,0,0,0,0,40,35,40,45,50,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,87-89,56,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,Normal,VH,1,3
43388,"Marvin Jackson",RF,0,0,0,0,30,195,L,L,55,50,50,45,60,50,55,55,55,45,65,50,50,45,45,35,50,45,55,50,50,45,60,50,25,25,40,20,30,50,60,20,20,20,0,0,25,0,0,0,30,0,35,0,0,30,0,0,0,35,0,35,35,35,40,40,40,20,30,40,35,50,20,30,40,35,50,20,30,40,40,50,20,30,40,35,50,20,88-90,65,55,60,35,0,0,35,0,25,0,0,0,0,0,0,35,0,0,35,0,25,0,0,0,0,0,0,L,N,N,H,N,Wrecked,VH,5,5
43398,"David Hancock",3B,106,522,522,1,31,194,R,R,50,55,50,50,55,50,50,50,50,50,55,50,55,55,55,50,55,50,50,55,50,50,55,50,60,60,70,60,35,50,65,20,20,20,0,0,0,60,65,35,0,0,0,0,0,0,60,65,55,0,0,0,65,50,70,80,35,40,20,20,20,30,20,20,20,20,35,20,20,20,20,30,20,20,20,20,30,20,80-83,45,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,Fragile,VH,6,6
43435,"John Price",SP,113,374,193,3,30,194,L,L,45,30,20,25,45,40,45,30,25,25,50,45,40,25,20,20,45,40,45,30,20,25,45,40,25,50,50,20,20,25,35,20,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,20,20,20,30,60,20,45,50,50,50,45,45,50,50,50,45,45,55,55,55,45,45,50,50,50,45,93-95,60,50,80,50,0,0,0,55,50,0,0,0,0,0,0,50,0,0,0,55,50,0,0,0,0,0,0,N,N,H,L,L,Durable,VH,5,5
43437,"José Adonte",RP,116,455,189,6,21,192,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,30,30,25,40,30,25,35,25,35,25,30,30,30,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,20,80,20,40,25,20,45,25,40,30,20,45,25,35,25,20,45,25,40,30,25,45,30,90-92,42,40,55,40,0,0,0,35,20,0,0,0,0,0,0,45,0,0,0,40,40,0,0,0,0,0,0,N,L,N,N,N,Durable,VH,2,2
43442,"Juan Martínez",3B,106,204,204,1,25,191,R,R,45,45,35,50,45,45,45,45,35,50,45,45,45,45,35,55,45,45,50,45,35,55,50,55,55,55,65,30,30,35,65,20,20,20,0,0,60,0,55,30,0,0,0,0,0,75,0,55,40,0,0,0,60,50,40,40,80,25,20,25,20,35,20,20,25,20,35,20,20,25,20,35,20,20,30,30,35,20,84-86,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,H,H,H,Fragile,VH,4,4
43444,"Javier Navarro",1B,0,0,0,0,25,188,R,R,45,40,45,45,45,45,45,40,40,45,45,45,45,40,45,50,45,45,50,45,50,50,45,50,50,35,30,30,30,30,25,20,25,20,0,0,55,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,30,20,20,20,45,20,20,25,20,30,20,20,25,20,30,20,20,25,20,30,20,20,25,25,30,25,80-83,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,Normal,VH,3,4
43449,"Ted Marks",RF,0,0,0,0,31,199,L,L,45,45,40,55,45,45,45,45,45,65,50,45,45,35,35,45,45,40,45,45,40,55,45,45,30,25,30,20,50,45,55,20,20,20,0,0,30,0,0,0,30,0,45,0,0,35,0,0,0,50,0,45,60,60,55,65,70,45,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,80-83,43,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,L,L,N,L,L,Wrecked,VH,4,4
43461,"Chris Fitzpatrick",1B,0,0,0,0,31,197,R,L,50,55,45,30,55,50,50,55,45,30,55,50,50,55,45,30,60,50,50,55,45,30,55,50,45,35,35,25,30,35,40,20,20,20,35,0,60,0,0,0,0,0,0,65,0,60,0,0,0,0,0,0,35,45,35,40,30,45,45,45,45,50,35,45,45,45,45,35,50,50,50,50,40,45,45,45,50,35,96-98,59,50,75,65,50,0,0,0,25,0,0,0,0,0,0,65,50,0,0,0,25,0,0,0,0,0,0,N,H,N,H,N,Fragile,VH,4,4
43489,"Miguel Vázquez",CF,110,494,185,5,21,185,R,R,40,35,35,30,35,40,40,35,35,30,35,40,40,35,35,30,35,40,45,35,40,35,45,45,40,35,30,35,50,45,55,20,20,20,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,55,35,50,65,55,55,55,50,20,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,30,30,35,20,84-86,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,L,L,N,Durable,A,3,3
43491,"Félix Reyes",SP,112,369,197,2,24,198,S,R,40,35,20,35,40,40,40,35,20,35,40,40,40,35,20,35,40,45,45,35,20,35,45,45,35,30,75,25,30,30,30,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,20,20,20,65,20,45,50,50,50,45,45,50,50,55,45,40,50,50,50,45,50,60,65,50,50,91-93,54,70,35,50,45,0,0,0,50,0,0,0,0,0,0,60,60,0,0,0,75,0,0,0,0,0,0,N,N,L,N,N,Normal,VH,4,6
43492,"António Valentín",SP,109,259,199,4,21,192,R,R,30,25,20,30,30,35,30,25,20,30,30,35,35,25,25,30,30,35,40,30,25,35,45,40,30,25,50,20,30,30,30,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,25,20,25,35,25,45,40,40,45,40,45,40,40,45,40,45,40,40,45,40,50,50,50,45,50,95-97,57,65,25,50,0,45,0,0,25,0,0,0,0,0,0,70,0,65,0,0,55,0,0,0,0,0,0,H,N,N,N,N,Fragile,H,3,5
43494,"Ron Miller",SS,108,477,181,3,24,189,R,R,40,50,45,40,25,50,40,50,45,40,25,50,40,50,50,40,30,50,40,60,50,45,30,50,60,75,70,65,35,55,80,20,20,20,0,0,0,60,40,65,0,0,0,0,0,0,70,70,65,0,0,0,60,65,65,75,50,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,25,30,20,80-83,41,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,N,Normal,VH,4,4
43507,"Jeff Hull",3B,0,0,0,0,30,191,R,R,50,50,50,50,55,45,50,50,50,50,55,45,50,50,50,55,60,45,50,50,50,50,55,45,35,45,70,30,35,40,65,20,25,20,0,0,55,0,45,0,0,0,35,0,0,55,0,45,0,0,0,35,25,40,20,25,40,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,80-83,51,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,5,5
43510,"Ramón Pueblo",SP,116,506,199,6,21,185,S,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,25,30,30,20,30,20,40,20,40,30,35,20,20,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,20,20,20,35,80,20,35,20,20,45,20,35,20,20,45,20,35,20,20,45,20,45,30,25,45,35,91-93,40,30,75,40,0,0,30,40,30,0,0,0,0,0,0,50,0,0,60,55,45,0,0,0,0,0,0,N,N,N,N,H,Normal,H,1,2
43511,"Chris Thompson",RP,0,0,0,0,30,198,R,R,35,30,20,20,35,35,35,30,20,20,35,35,35,30,20,20,35,35,35,30,20,20,35,35,25,30,40,20,25,25,35,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,25,40,20,55,40,35,50,50,55,40,35,55,50,50,35,35,50,50,55,40,35,50,50,94-96,44,30,35,65,0,0,0,60,55,0,0,0,0,0,0,65,0,0,0,60,55,0,0,0,0,0,0,H,H,L,N,N,Normal,VH,4,4
43525,"Mike Seymour",1B,106,199,199,1,31,186,R,R,50,60,65,50,55,45,50,55,65,50,55,45,50,65,75,55,55,45,50,60,65,50,55,45,40,40,60,40,30,40,55,20,20,20,0,0,55,0,35,0,0,0,20,0,0,55,0,40,0,0,0,25,20,30,25,30,35,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,80-83,51,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Normal,H,7,7
43526,"Dan Beasley",3B,0,0,0,0,31,189,R,R,45,55,45,50,45,50,45,55,45,45,45,50,50,60,50,50,45,50,45,55,45,50,45,50,40,40,70,30,30,35,65,20,20,20,0,0,55,0,45,0,20,0,0,0,0,55,0,45,0,30,0,0,35,50,50,40,35,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,80-83,45,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,H,Normal,VH,4,4
43528,"Nick Brown",LF,106,198,198,1,34,182,L,L,50,55,55,50,50,50,50,65,55,55,55,50,45,45,45,45,45,45,50,55,55,50,50,50,25,25,55,20,55,50,65,20,20,20,0,0,20,0,0,0,60,30,55,0,0,30,0,0,0,60,35,55,60,65,65,70,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,20,20,20,20,20,80-83,44,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Durable,H,7,7
43530,"Manny Throneberry",2B,107,205,183,2,38,183,R,R,50,50,50,45,50,50,50,50,50,45,50,50,50,50,50,45,50,50,50,50,50,45,50,50,45,75,50,75,45,40,50,20,20,20,0,0,0,60,0,50,35,0,0,0,0,0,60,0,50,45,0,0,50,55,65,50,35,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,H,Fragile,VH,5,5
43539,"Jesús Maestas",2B,107,206,181,2,27,188,R,R,45,50,45,45,40,50,45,50,45,45,40,50,45,55,45,45,40,50,45,50,45,45,45,50,60,55,50,50,35,50,45,20,20,20,0,0,65,55,0,45,0,0,0,0,0,70,55,0,45,0,0,0,50,60,65,65,60,45,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,25,20,35,20,83-85,57,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,L,Iron Man,VH,4,4
43586,"Cisco García",1B,106,181,181,1,32,201,R,R,50,55,55,55,50,45,45,50,50,55,50,45,50,55,55,60,55,45,50,55,55,55,50,45,35,45,30,30,30,45,25,20,20,20,0,0,65,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,20,20,20,20,35,30,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,80-83,58,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,H,5,5
43598,"Lewis MacFadden",3B,110,282,193,5,32,185,L,R,40,50,50,55,40,40,40,55,55,55,40,40,35,45,45,45,40,35,40,50,50,55,40,40,55,55,65,55,30,45,55,20,20,20,0,0,60,55,55,45,25,0,0,0,0,70,55,55,45,35,0,0,60,65,65,75,35,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,83-85,49,20,25,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,L,Normal,VH,4,4
43608,"MatthewFrank Blake",RP,106,193,193,1,24,184,R,R,35,30,20,30,40,40,35,30,20,30,35,35,40,30,20,30,40,40,45,30,25,35,45,45,30,30,35,20,40,30,40,20,20,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,30,25,20,80,25,50,50,50,50,45,60,55,55,55,45,45,45,45,50,45,70,60,60,55,50,94-96,58,35,40,0,60,0,0,65,0,0,0,0,0,0,0,0,80,0,0,75,0,0,0,0,0,0,0,N,N,H,N,L,Normal,VH,4,6
43625,"Nick Clulow",2B,106,204,204,1,25,187,S,R,45,40,45,35,45,45,45,40,45,35,45,45,40,35,40,30,40,40,45,40,45,40,45,45,50,55,40,65,50,60,35,20,20,20,0,0,60,55,35,35,0,25,30,0,0,70,55,40,40,0,25,35,40,40,45,45,30,20,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,25,25,35,20,85-87,37,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,Normal,VH,4,4
43639,"Mike Miller",3B,0,0,0,0,31,183,R,R,45,50,50,45,45,45,45,50,50,45,45,45,45,55,50,45,45,45,45,50,50,45,45,45,45,40,65,55,20,45,60,20,20,20,0,0,55,40,45,30,0,0,0,0,0,60,40,45,35,0,0,0,55,55,65,75,30,20,20,25,20,35,20,20,25,20,40,20,20,25,20,35,20,20,25,20,35,20,80-83,54,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,4,4
43648,"Tim Logan",SS,107,206,181,2,31,195,R,R,45,40,30,50,45,40,45,40,30,50,45,40,45,40,30,50,45,40,45,40,30,50,45,40,80,75,65,70,60,70,55,20,20,25,0,0,0,80,75,75,55,45,55,0,0,0,80,75,75,70,50,60,50,75,50,65,45,30,20,20,20,35,20,20,20,20,35,20,20,20,20,30,20,20,20,20,35,20,80-83,52,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,H,4,4
43649,"Fernando Vázquez",3B,106,202,202,1,28,189,R,R,50,40,50,45,50,50,50,40,50,45,50,50,50,45,50,50,50,50,50,45,50,45,50,50,50,45,70,45,40,40,60,20,20,20,0,0,70,0,50,0,0,0,0,0,0,70,0,50,0,0,0,0,25,35,25,30,35,35,20,20,20,35,20,20,20,20,35,20,20,20,20,30,20,20,20,20,35,20,83-85,35,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Normal,A,4,4
43658,"Ryan Warren",2B,0,0,0,0,31,190,R,R,45,45,50,55,45,45,45,45,45,55,45,45,45,45,50,60,45,50,45,45,50,55,45,45,35,45,60,35,25,45,65,20,25,20,0,0,45,20,35,0,0,0,0,0,0,50,25,35,0,0,0,0,25,35,40,25,35,20,20,20,20,35,20,20,20,20,35,20,20,20,20,30,20,20,20,20,35,20,83-85,47,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,L,L,Normal,VH,4,4
43699,"Rémi Moulin",SP,106,202,202,1,30,198,R,R,35,35,30,25,35,35,35,35,30,25,35,35,35,35,35,25,40,35,35,35,30,25,35,35,30,25,45,25,30,20,30,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,25,20,20,65,25,45,45,45,50,55,45,45,45,50,60,45,45,45,50,55,45,45,45,50,55,91-93,53,55,55,50,0,0,55,0,55,0,0,0,0,0,0,50,0,0,55,0,55,0,0,0,0,0,0,H,H,H,H,H,Fragile,VH,5,5
43703,"Bryan González",1B,0,0,0,0,34,187,R,R,50,50,45,45,50,45,50,45,45,45,50,45,50,50,45,45,55,45,50,50,45,45,50,45,40,35,35,25,20,35,35,50,30,50,0,35,45,0,0,0,0,0,0,0,35,50,0,0,0,0,0,0,25,25,25,25,30,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,83-85,43,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,L,L,Normal,VH,4,4
43711,"Wayne Skinner",CF,112,509,507,2,24,183,R,R,50,45,45,45,50,50,50,45,45,45,50,50,55,45,50,50,55,50,55,50,55,45,55,55,40,30,35,30,55,50,50,20,20,20,0,0,0,0,0,0,60,35,50,0,0,0,0,0,0,60,35,50,50,30,25,20,35,20,20,25,25,30,20,20,25,25,30,20,20,25,25,30,20,20,30,30,30,20,84-86,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N,Normal,VH,4,5
43717,"Víctor Díaz",RF,0,0,0,0,34,184,L,L,50,50,40,45,50,50,50,50,40,45,50,50,45,45,35,40,45,45,50,50,40,45,50,50,45,45,35,20,50,55,50,20,20,20,0,0,50,0,0,0,55,30,50,0,0,60,0,0,0,55,30,50,50,50,45,50,25,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,84-86,48,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,Normal,VH,4,4
43736,"Júlio Hernández",SP,108,237,194,3,25,190,L,L,30,30,20,30,35,30,30,30,20,30,35,30,30,30,20,30,30,30,35,30,20,35,40,30,30,30,50,20,35,45,45,20,20,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,25,70,25,45,35,30,50,30,45,35,30,50,30,45,35,30,50,30,55,40,35,50,30,91-93,39,55,75,50,0,0,50,0,30,50,0,0,0,45,0,55,0,0,60,0,50,60,0,0,0,45,0,N,N,N,N,N,Normal,VH,3,3
43748,"Roberto Sáenz",3B,0,0,0,0,34,183,R,R,45,50,50,45,45,45,45,50,50,45,45,40,45,55,50,45,45,45,45,50,50,45,45,45,40,55,70,35,40,40,60,20,20,20,0,0,60,0,50,0,0,0,0,0,0,60,0,50,0,0,0,0,55,35,55,65,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,85-87,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,L,Normal,VH,4,4
43751,"Anthony Landry",RP,0,0,0,0,22,179,R,R,20,20,25,35,20,20,20,20,25,35,20,20,20,20,25,35,20,20,25,25,25,40,20,30,35,30,70,20,40,45,55,20,25,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,20,20,20,60,25,40,35,30,45,30,40,35,30,45,30,40,35,30,45,30,45,45,45,45,40,87-89,44,50,60,40,0,0,0,0,45,0,0,0,0,0,0,45,0,0,0,0,55,0,0,0,0,0,0,N,N,L,N,N,Normal,VH,3,3
