ID,Name,Pos,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Signability,Demand,Acc,Ovr,Pot
62856,"Eric Frayer",SS,22,182,R,R,45,40,25,40,45,45,45,40,25,40,45,45,45,40,30,45,50,45,80,55,35,50,75,75,55,55,55,50,50,50,50,20,20,20,0,0,0,40,35,45,0,0,0,0,0,0,55,50,45,0,0,0,50,50,65,50,55,50,20,20,20,20,20,20,20,20,25,20,20,20,20,20,20,20,25,30,20,25,85-87,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,3200000,H,35,65
57654,"Murdoch Freeman",SP,20,192,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,25,35,35,25,35,25,40,20,35,35,25,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,50,25,20,25,20,40,20,20,25,20,40,20,20,25,20,40,20,25,45,50,40,45,92-94,46,50,55,35,0,25,0,30,20,0,0,0,0,0,0,40,0,30,0,40,30,0,0,0,0,0,0,N,N,N,N,N,E,0,VH,20,35
61029,"Mike Frenk",SS,17,191,R,R,25,25,20,25,30,20,25,25,20,25,30,20,25,25,20,25,30,20,55,50,40,45,70,50,50,50,60,50,25,40,30,20,20,20,0,0,0,20,20,30,0,0,0,0,0,0,45,50,40,0,0,0,60,40,35,20,60,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,89-91,54,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,H,N,H,N,EH,0,VH,20,40
60952,"Josh Fry",CF,18,187,L,R,25,20,25,25,20,25,25,20,25,25,25,25,20,20,25,25,20,25,40,45,40,50,40,45,30,25,25,20,60,50,45,20,20,20,0,0,0,0,0,0,25,30,20,0,0,0,0,0,0,65,50,55,60,35,35,35,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,84-86,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,H,0,VH,25,35
60912,"Juan Fuentes",SP,18,194,S,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,35,30,35,30,30,45,20,45,40,50,25,25,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,40,25,30,30,20,45,20,30,30,20,45,20,30,30,20,45,20,55,50,45,50,30,91-93,52,45,30,40,0,0,0,0,20,20,0,0,0,0,0,75,0,0,0,0,65,45,0,0,0,0,0,H,N,N,N,N,I,-1,VH,20,40
60941,"Dave Fuller",RP,18,186,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,35,30,25,50,25,50,40,55,25,25,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,20,35,20,20,25,20,40,20,20,25,20,40,20,20,25,20,40,20,45,45,45,45,30,89-91,49,30,40,30,0,0,0,0,20,0,0,0,0,0,0,50,0,0,0,0,55,0,0,0,0,0,0,N,N,N,N,N,I,-1,VH,20,35
61838,"Marquis Gabbidon",SP,21,186,S,L,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,20,25,25,30,35,25,25,30,35,45,20,40,40,40,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,25,25,35,80,25,35,35,35,45,35,35,35,35,45,35,40,40,35,45,35,45,50,50,45,45,90-92,48,50,55,40,35,35,0,0,25,0,0,0,0,0,0,45,45,45,0,0,45,0,0,0,0,0,0,N,N,N,N,L,N,0,VH,30,40
61852,"Alvaro Galindo",3B,20,183,R,R,45,65,20,35,50,45,45,65,20,35,50,45,45,65,20,35,50,45,80,80,30,45,80,65,55,45,65,45,50,45,45,20,20,20,0,0,45,0,40,0,0,0,0,0,0,65,0,50,0,0,0,0,80,65,65,65,50,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,25,86-88,38,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,H,L,N,N,VE,1200000,VH,35,70
61888,"Luis Galindo",SS,18,182,R,R,25,25,25,35,25,25,25,25,25,35,25,25,25,25,25,35,25,25,55,55,50,75,55,50,50,50,65,55,30,35,50,20,25,20,0,0,0,25,25,30,0,0,0,0,0,0,50,55,45,0,0,0,40,30,35,25,55,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,87-89,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L,EH,450000,VH,25,50
62859,"Danny Gallo",C,21,184,R,R,30,35,40,40,35,30,30,35,40,40,35,30,30,35,45,45,35,30,40,45,55,50,45,40,35,55,50,25,45,45,50,55,45,55,0,45,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,20,30,30,20,30,20,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,20,20,30,84-86,37,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,E,0,H,30,40
61786,"Chris Gardner",SP,21,189,R,R,25,20,20,20,20,35,25,20,20,20,20,35,30,20,20,25,20,35,35,25,25,25,25,45,35,25,40,20,40,40,45,30,25,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,40,25,35,25,20,45,25,35,25,20,45,25,35,25,20,45,25,45,40,40,45,35,91-93,41,50,55,45,30,0,0,0,25,0,0,0,0,0,0,55,45,0,0,0,55,0,0,0,0,0,0,N,N,H,L,L,H,0,VH,25,35
63910,"Jorge Garibay",RP,23,189,S,R,25,20,20,25,20,30,25,20,20,25,20,30,25,20,20,25,20,30,35,25,25,25,25,40,35,25,50,35,70,50,65,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,20,20,50,30,50,40,35,50,25,50,40,35,50,25,45,35,35,45,25,65,45,45,50,25,97-99,52,40,30,60,0,0,0,60,0,0,0,0,0,0,0,75,0,0,0,80,0,0,0,0,0,0,0,N,N,L,N,N,VE,0,A,35,35
60985,"Josh Garvey",SS,18,187,R,R,25,30,30,25,25,30,25,30,30,25,25,30,25,35,30,25,25,30,50,80,55,50,45,55,60,55,65,50,40,40,55,20,20,20,0,0,0,20,20,35,0,0,0,0,0,0,60,60,50,0,0,0,65,65,60,55,40,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,83-85,45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N,EH,1100000,VH,25,50
57692,"Davon Gatison",RP,21,196,R,R,20,20,20,20,20,25,20,20,20,20,20,20,25,25,20,20,25,25,45,40,25,35,45,45,30,25,25,30,25,40,30,20,20,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,25,20,20,20,50,25,30,20,20,45,25,30,20,20,45,25,30,20,20,40,25,40,35,35,45,30,90-92,40,30,45,35,0,0,0,30,20,0,0,0,0,0,0,45,0,0,0,40,35,0,0,0,0,0,0,L,L,N,N,N,H,0,VH,20,30
61844,"Zach Gautney",2B,21,187,R,R,45,35,40,40,45,45,45,35,40,40,45,45,45,35,40,40,45,45,55,45,55,50,60,55,50,55,35,50,40,40,35,20,20,20,0,0,0,40,0,0,0,0,0,0,0,0,45,0,0,0,0,0,30,30,30,25,35,25,20,25,25,25,20,20,25,25,25,20,20,25,25,25,20,20,30,30,25,25,85-87,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,H,H,H,0,VH,35,50
60937,"Murdoch Geldart",RP,17,189,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,30,30,25,30,40,30,40,25,40,40,45,25,25,25,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,20,20,20,45,25,30,30,20,50,20,30,30,20,45,20,25,30,20,45,20,75,50,50,55,35,93-95,49,25,25,40,0,0,0,0,20,20,0,0,0,0,0,80,0,0,0,0,75,40,0,0,0,0,0,L,L,H,L,L,EH,0,VH,25,45
62834,"Deshawn Gholar",CF,18,184,R,R,30,30,20,30,30,30,30,30,20,30,30,30,30,35,20,30,30,30,55,65,45,50,60,50,35,30,30,30,60,50,50,20,25,30,0,0,0,0,0,0,30,30,30,0,0,0,0,0,0,65,45,55,60,50,35,40,80,60,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,25,86-88,38,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,L,EH,430000,H,25,45
62871,"Jim Giboney",RF,22,189,L,L,35,35,40,45,35,35,35,40,40,50,35,35,35,35,35,45,35,35,40,45,45,60,40,45,25,20,40,20,50,40,50,20,20,20,0,0,0,0,0,0,40,0,40,0,0,0,0,0,0,50,0,40,35,50,55,55,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,80-83,48,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,H,N,N,N,VE,0,VH,30,40
61877,"Sam Gilbert",RP,22,183,S,R,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,20,20,30,20,35,20,20,35,30,50,20,40,45,45,30,20,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,20,35,70,25,40,40,40,45,35,40,45,40,50,40,40,40,35,45,35,50,45,50,45,50,91-93,50,30,25,40,35,35,0,0,0,0,0,0,0,0,0,50,45,50,0,0,0,0,0,0,0,0,0,L,N,L,H,N,N,0,VH,35,40
61746,"D.J. Gilmore",CF,17,183,L,L,25,25,20,25,30,25,25,25,20,25,30,25,25,25,20,20,25,25,55,50,40,50,60,50,45,40,55,20,60,60,45,20,20,20,0,0,0,0,0,0,25,30,25,0,0,0,0,0,0,65,45,55,40,35,30,50,50,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,86-88,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,N,0,VH,25,40
58334,"Jaime Giordano",CF,21,187,R,R,30,25,25,25,35,30,30,25,25,25,30,30,30,25,25,25,35,30,50,45,50,40,55,45,35,40,40,30,45,40,55,20,20,20,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,45,0,40,60,40,40,25,40,20,20,20,20,35,20,20,20,20,30,20,20,20,20,35,20,20,30,25,35,25,84-86,57,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,L,L,H,0,VH,25,40
60958,"Phil Gooden",SP,18,191,L,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,30,20,40,30,30,50,30,45,50,50,25,25,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,30,30,40,35,25,20,30,20,40,25,20,30,20,40,25,20,30,20,40,25,45,45,45,40,55,88-90,51,50,60,25,0,25,0,0,20,0,0,0,0,0,0,40,0,50,0,0,60,0,0,0,0,0,0,N,N,N,L,L,EH,0,VH,20,45
60658,"Brad Goodrich",2B,23,192,R,R,50,55,50,55,50,50,50,55,50,50,50,50,50,55,50,55,50,50,55,80,55,75,60,55,45,40,35,55,45,40,25,25,25,25,0,0,0,35,20,25,0,0,0,0,0,0,40,20,25,0,0,0,45,45,40,50,35,20,20,20,20,25,20,20,20,20,30,20,20,20,20,25,20,20,25,25,25,25,85-87,43,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,L,N,VE,1300000,VH,40,65
61842,"Jamie Goss",RP,21,180,R,R,25,20,20,25,20,30,25,20,20,25,20,30,25,20,20,30,20,30,35,25,20,30,25,40,35,30,55,30,50,40,45,25,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,20,30,25,25,40,35,35,45,35,40,35,35,45,35,40,40,35,45,40,50,45,45,45,50,90-92,55,25,50,40,0,35,30,0,25,0,0,0,0,0,0,55,0,50,40,0,45,0,0,0,0,0,0,N,N,L,H,N,N,0,VH,30,40
61873,"Tim Gossett",SP,22,191,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,25,20,30,20,30,30,35,40,35,35,40,40,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,20,20,20,75,20,35,35,30,45,25,35,35,35,50,25,35,35,30,45,25,40,45,45,45,35,90-92,49,45,40,40,30,20,0,35,30,0,0,0,0,0,0,40,30,25,0,40,45,0,0,0,0,0,0,N,N,N,H,N,N,0,VH,25,30
61906,"Andy Goude",C,21,189,R,R,30,35,30,40,35,30,30,35,30,40,35,30,30,35,35,40,35,30,40,45,45,50,45,40,40,35,45,30,50,35,50,40,50,40,0,30,30,0,0,0,25,0,25,0,35,55,0,0,0,50,0,45,35,45,50,45,45,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,89-91,39,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N,N,0,VH,25,35
61773,"Danny Graber",SS,22,177,R,R,50,50,25,40,50,45,50,50,25,40,50,45,50,50,25,40,50,45,75,80,35,50,80,60,55,55,65,55,55,50,60,25,25,30,0,0,0,0,50,45,0,0,0,0,0,0,0,55,50,0,0,0,60,45,45,45,75,65,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,85-87,56,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,N,800000,VH,35,60
62795,"Jimmy Graber",SP,22,183,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,30,25,30,25,20,40,30,45,30,40,40,45,20,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,20,20,20,20,45,25,30,45,40,50,40,30,45,40,50,40,30,40,40,45,40,35,50,50,50,45,87-89,50,55,60,0,0,35,0,35,40,0,0,0,0,0,0,0,0,40,0,40,45,0,0,0,0,0,0,L,N,N,H,N,VE,0,VH,30,40
60854,"Luis Gracia",SP,18,192,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,30,25,30,30,25,45,25,45,40,45,25,25,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,25,55,25,25,25,20,40,20,25,25,20,40,20,25,25,20,40,20,50,45,45,40,45,89-91,46,50,65,30,25,0,30,0,20,0,0,0,0,0,0,55,40,0,70,0,50,0,0,0,0,0,0,L,N,N,N,N,EH,0,VH,20,40
61034,"Steve Grass",SS,19,189,R,R,30,35,30,30,30,30,30,35,30,30,30,30,30,35,30,35,30,30,55,75,55,65,60,50,55,50,55,50,50,45,55,20,20,20,0,0,0,0,25,30,0,0,0,0,0,0,0,50,45,0,0,0,50,40,45,35,30,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,87-89,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,N,N,1400000,VH,25,60
63900,"C.J. Gray",SP,23,188,S,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,20,20,25,20,30,20,25,35,25,70,35,50,60,55,25,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,35,25,35,35,55,20,35,45,40,50,40,35,45,40,50,40,35,45,40,50,40,45,55,55,50,50,94-96,48,65,50,45,35,0,25,0,25,0,0,0,0,0,0,50,40,0,45,0,55,0,0,0,0,0,0,N,H,L,N,H,VE,60000,A,35,45
61825,"Danny Green",RP,21,188,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,30,25,25,30,35,45,20,30,35,40,25,30,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,35,30,40,55,25,40,25,20,50,25,40,25,20,45,25,45,30,20,55,25,60,40,35,50,25,91-93,38,25,75,45,0,0,0,45,0,0,0,0,0,0,0,55,0,0,0,70,0,0,0,0,0,0,0,L,H,N,N,N,N,0,VH,25,30
58772,"Ben Greene",C,21,186,S,R,30,25,30,20,30,30,30,25,30,20,30,30,30,25,30,20,35,30,55,50,50,45,55,50,35,30,35,25,20,25,35,55,40,55,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,30,30,30,35,40,25,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,30,25,35,25,84-86,37,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,H,N,850000,VH,25,45
61017,"Dan Greene",SP,18,179,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,30,30,20,35,25,30,45,20,40,40,45,25,25,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,20,60,25,35,35,25,50,30,35,35,25,50,30,35,30,25,50,30,70,55,55,55,70,92-94,53,40,50,40,30,0,30,0,20,0,0,0,0,0,0,80,70,0,80,0,65,0,0,0,0,0,0,N,L,H,L,L,EH,1900000,VH,25,70
62799,"Joel Greene",CL,18,178,R,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,35,20,25,30,25,40,30,25,40,25,45,55,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,30,60,30,40,40,40,50,35,40,40,40,50,35,40,40,40,50,35,75,65,75,50,65,95-97,57,30,65,45,0,0,0,0,0,35,0,0,0,0,0,80,0,0,0,0,0,75,0,0,0,0,0,H,N,N,H,N,EH,0,H,35,75
56922,"Robby Grijalva",SP,22,200,R,R,20,20,20,25,20,20,20,20,20,20,20,20,20,20,20,25,25,20,35,35,30,40,40,30,30,30,40,20,30,30,20,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,20,40,25,35,25,20,45,30,40,30,20,45,30,30,25,20,40,30,35,35,35,45,45,96-98,45,60,65,50,0,0,0,35,25,0,0,0,0,0,0,50,0,0,0,40,30,0,0,0,0,0,0,N,N,N,N,N,E,0,VH,25,30
61068,"Tommy Gripentrog",C,18,187,R,R,25,20,25,25,25,25,25,20,25,25,25,25,25,25,30,25,25,25,45,45,55,50,45,45,35,25,40,20,40,40,40,55,45,60,0,30,20,0,0,0,0,0,0,0,50,40,0,0,0,0,0,0,25,25,20,35,30,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,85-87,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,L,EH,0,VH,25,45
62896,"Josh Grose",CF,21,188,L,R,35,35,35,40,40,35,35,35,35,40,40,35,35,35,35,40,40,35,45,45,40,45,45,45,25,30,25,30,65,40,45,20,20,20,0,0,0,0,0,0,40,45,40,0,0,0,0,0,0,65,50,55,60,60,50,50,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,83-85,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,N,N,0,VH,30,35
61909,"Julio Guajardo",SP,22,188,L,L,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,20,20,25,25,40,20,20,30,50,40,20,45,45,45,20,20,20,65,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,30,25,20,20,55,25,50,45,45,50,25,50,45,45,50,25,50,45,45,50,30,75,55,55,50,35,97-99,57,55,80,75,0,0,50,45,45,45,0,0,0,0,0,80,0,0,80,50,55,65,0,0,0,0,0,H,N,N,N,H,VE,220000,VH,35,55
60935,"Tony Guerrero",SP,18,194,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,20,25,25,30,30,55,25,45,40,50,25,25,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,20,20,70,25,30,30,25,45,25,30,30,25,45,25,30,30,25,45,25,45,55,65,45,50,89-91,52,75,60,0,0,30,30,30,25,0,0,0,0,0,0,0,0,60,60,55,45,0,0,0,0,0,0,L,H,N,N,N,EH,650000,VH,25,55
61037,"Josh Guhl",RP,18,179,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,30,20,25,30,25,45,30,45,45,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,20,50,25,35,25,20,45,20,35,25,20,45,20,35,25,20,45,20,70,45,45,45,30,93-95,45,35,55,45,0,0,25,0,0,0,0,0,0,0,0,80,0,0,80,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,VH,20,40
62899,"Ramiro Guin",CF,17,185,S,L,30,25,20,25,30,30,30,25,20,25,30,30,30,25,20,25,30,30,80,45,40,45,80,70,25,25,35,20,50,55,45,20,20,20,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,50,30,45,45,30,30,20,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,89-91,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,H,EH,750000,VH,25,55
60946,"Zanden Guthrie",RP,18,196,S,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,35,30,30,30,30,50,25,45,45,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,20,20,20,40,25,25,20,20,40,20,25,25,20,45,20,20,20,20,35,20,45,45,45,45,40,88-90,46,30,60,30,25,20,0,0,0,0,0,0,0,0,0,45,45,40,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,VH,20,35
62851,"Bobby Gutknecht",SP,20,181,R,R,20,20,20,25,20,25,20,20,20,25,20,25,20,20,20,25,20,25,30,30,30,30,25,35,35,40,50,25,55,50,55,20,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,30,20,20,20,30,30,35,35,30,50,30,35,35,35,50,30,30,35,30,45,30,45,45,45,50,40,91-93,50,35,35,40,0,25,0,40,0,0,0,0,0,0,0,65,0,40,0,60,0,0,0,0,0,0,0,N,H,N,H,N,E,0,VH,25,35
57590,"Yhonkervix Gwyn",RP,20,193,L,L,20,20,20,25,25,20,25,20,20,25,25,20,20,20,20,20,20,20,40,35,20,45,40,45,30,25,45,20,35,30,30,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,25,20,30,65,20,35,25,20,40,20,35,20,20,35,20,40,30,20,45,20,50,40,40,40,25,94-96,53,30,60,45,0,0,0,35,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,N,N,N,N,N,E,0,VH,25,30
62867,"Chris Hackett",SS,17,182,S,R,30,35,25,30,35,30,30,35,25,30,35,30,30,35,25,30,35,30,60,80,50,55,70,55,55,50,55,55,40,45,55,25,25,20,0,0,0,25,25,30,0,0,0,0,0,0,55,45,45,0,0,0,60,50,45,40,40,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,30,30,25,25,84-86,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N,EH,650000,VH,25,60
63906,"Chris Hadley",CL,21,186,R,R,20,20,20,25,20,25,20,20,20,25,20,20,20,20,20,25,20,25,20,25,25,30,20,25,30,30,50,30,50,55,50,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,35,40,20,40,45,40,50,35,40,45,40,50,35,35,40,40,45,35,60,50,50,50,45,93-95,58,35,25,50,0,0,0,30,0,0,0,0,0,0,0,70,0,0,0,60,0,0,0,0,0,0,0,N,H,N,L,N,H,0,A,35,45
62832,"Joel Hall",1B,18,189,L,L,25,25,25,40,20,35,25,25,25,40,20,35,25,25,25,35,20,35,45,40,50,75,30,55,30,40,25,20,30,40,40,30,25,20,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,20,25,20,20,45,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,85-87,57,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,H,I,-1,VH,25,40
63932,"Dave Hannigan",3B,22,184,S,R,40,35,35,45,40,40,40,35,35,45,40,40,40,35,35,45,40,40,50,45,50,50,50,50,45,40,70,35,40,25,50,20,20,20,0,0,0,30,45,0,0,0,0,0,0,0,35,45,0,0,0,0,30,25,20,20,40,25,20,20,20,25,25,20,20,20,25,25,20,20,20,25,25,20,20,20,25,25,83-85,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,E,0,H,30,40
60818,"Chris Harbor",RP,22,194,L,R,20,20,20,25,20,25,20,20,20,25,20,25,20,20,20,20,20,20,30,25,25,30,30,30,35,20,55,30,55,50,50,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,60,25,30,35,30,45,35,30,35,35,50,40,30,30,30,45,35,40,45,45,45,45,88-90,45,30,45,35,0,0,0,0,20,0,0,0,0,0,0,40,0,0,0,0,45,0,0,0,0,0,0,H,N,N,N,N,E,0,VH,30,35
62787,"Josh Hardeman",SP,22,184,S,R,25,20,20,25,20,30,25,20,20,25,20,30,25,20,20,25,20,30,35,25,20,30,30,40,30,35,35,30,45,45,50,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,80,20,25,35,35,40,20,25,35,35,40,20,25,35,35,40,20,35,45,45,40,25,92-94,45,55,40,40,0,0,30,35,20,0,0,0,0,0,0,45,0,0,35,40,35,0,0,0,0,0,0,L,N,N,N,N,VE,0,VH,25,35
